label,nodeType,order,path,price,description,link,imageLink,Swiggy
Cauliflower Lollipop Masala Full,ProductUnit,35,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cauliflower Lollipop Masala,",280,,https://drive.google.com/file/d/1EB2gruPIXnF-OnipYkgTktru74UhVwru/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/CauliflowerLollipopMasalaFull.jpg,
Cauliflower Lollipop Masala Half,ProductUnit,36,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Cauliflower Lollipop Masala,",190,,https://drive.google.com/file/d/1jzjlLxXTEfJUd0HB-2MYUeBf5OZd8wkb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/CauliflowerLollipopMasalaHalf.jpg,
BBQ Bean Curd,ProductType,37,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",270,,https://drive.google.com/file/d/1Er6ynpskM6uUxT6-t9czRoSXT0kGGQPT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/BBQBeanCurd.jpg,
BBQ Bean Curd Full,ProductUnit,38,"Inventory,Food,Restaurant,Appetizers,Vegeterian,BBQ Bean Curd,",270,,https://drive.google.com/file/d/1Wl3h0N5wetnm6G6OejJ9204Mt2y-Gc2m/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/BBQBeanCurdFull.jpg,
BBQ Bean Curd Half,ProductUnit,39,"Inventory,Food,Restaurant,Appetizers,Vegeterian,BBQ Bean Curd,",205,,https://drive.google.com/file/d/1S_bvlnAdMQKQ1pclpOHvsnEug4NNVBOi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/BBQBeanCurdHalf.jpg,
BBQ Cottage Cheese,ProductType,40,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",305,,https://drive.google.com/file/d/14rE7msGyoGNEiF0H0gbxOPI2Wy5uibsm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/BBQCottageCheese.jpg,
BBQ Cottage Cheese Full,ProductUnit,41,"Inventory,Food,Restaurant,Appetizers,Vegeterian,BBQ Cottage Cheese,",305,,https://drive.google.com/file/d/1yz19qNa-tjUjAJ-9T1WppUHJQlHtp_bQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/BBQCottageCheeseFull.jpg,
BBQ Cottage Cheese Half,ProductUnit,42,"Inventory,Food,Restaurant,Appetizers,Vegeterian,BBQ Cottage Cheese,",205,,https://drive.google.com/file/d/1OsZEjubLeHfrXgyIe8dfUZeEyTTLjhFZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/BBQCottageCheeseHalf.jpg,
Crispy Veg In Schezwan Sauce,ProductType,43,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",290,,https://drive.google.com/file/d/1V4Dtwc8HYVmIizeBOMITKReVooaS9kpz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyVegInSchezwanSauce.jpg,
Crispy Veg In Schezwan Sauce Full,ProductUnit,44,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Veg In Schezwan Sauce,",290,,https://drive.google.com/file/d/1qRPswzI4Zmbwcp-7cAau1g4BfYHZPhRf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyVegInSchezwanSauceFull.JPG,
Crispy Veg In Schezwan Sauce Half,ProductUnit,45,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Veg In Schezwan Sauce,",170,,https://drive.google.com/file/d/10GNfAP_PwcT-iV4UJiOR1QGCwExZ7x40/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyVegInSchezwanSauceHalf.JPG,
Stir Fried Vegetables,ProductType,46,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",300,,https://drive.google.com/file/d/1Ba4tJiBy4L-Y1vD4x2LU64rKMO5bTzfg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StirFriedVegetables.jpg,
Stir Fried Vegetables Full,ProductUnit,47,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Stir Fried Vegetables,",300,,https://drive.google.com/file/d/1Tr_IUo2VbGOC5Dm6vS4P5twoGYbkLw09/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StirFriedVegetablesFull.jpg,
Stir Fried Vegetables Half,ProductUnit,48,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Stir Fried Vegetables,",190,,https://drive.google.com/file/d/1R1USfVEeISMkYwzy_DBiynU-zyGiQLR4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StirFriedVegetablesHalf.jpg,
Paneer Chilli Dry,ProductType,49,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",305,,https://drive.google.com/file/d/1BwMOrfcmYnZt2KHib5uG2oK7XhU3RoBt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChilliDry.jpg,
Paneer Chilli Dry Full,ProductUnit,50,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Paneer Chilli Dry,",305,,https://drive.google.com/file/d/1emTKVH2f1DfkM0KUvaBr7ysuEjGiy_q7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PaneerChilliDryFull.jpg,
Paneer Chilli Dry Half,ProductUnit,51,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Paneer Chilli Dry,",205,,https://drive.google.com/file/d/1bDBMkewLLXtfzyN5G-MZInWLaHqWQHJG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PaneerChilliDryHalf.jpg,255
Veg Manchurian Dry,ProductType,52,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",270,,https://drive.google.com/file/d/1WUVLy-4rg52XSvwqhUfVZYomOF7VhOB2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/veg-manchurian-dry.jpg,
Veg Manchurian Dry Full,ProductUnit,53,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Veg Manchurian Dry,",270,,https://drive.google.com/file/d/1Y5YQuMS3XY01AO27A7VTlAsk1BzueKzU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Manchurian-Dry-Full.jpg,
Veg Manchurian Dry Half,ProductUnit,54,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Veg Manchurian Dry,",190,,https://drive.google.com/file/d/1QTEl69942PHvZPHFAQK7TakRfpUp5qO5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Manchurian-Dry-Half.jpg,
Sizzled Cottage Cheese,ProductType,55,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",305,,https://drive.google.com/file/d/1YawCnPcvoMc2qFCVYUH503-sFZC6JR4h/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SizzledCottageCheese.jpg,
Sizzled Cottage Cheese Full,ProductUnit,56,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Sizzled Cottage Cheese,",305,,https://drive.google.com/file/d/1V3LaaBk6rOWkiMKu0Upm2AyXYUJdcR55/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SizzledCottageCheeseFull.jpg,
Sizzled Cottage Cheese Half,ProductUnit,57,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Sizzled Cottage Cheese,",205,,https://drive.google.com/file/d/1-qnM4m2oWYjpmoT7EByf8uiz38ox7DAg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SizzledCottageCheeseHalf.jpg,
Sizzler Bean Curd,ProductType,58,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",260,,,,
Sizzler Bean Curd Full,ProductUnit,59,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Sizzler Bean Curd,",260,,,,
Sizzler Bean Curd Half,ProductUnit,60,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Sizzler Bean Curd,",170,,,,
Crispy Corn Schezwan Dry,ProductType,61,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",305,,https://drive.google.com/file/d/1wYOkn2BIzs9VFh3lohNOB8XjWWZ92EYY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyCornSchezwanDry.jpg,
Crispy Corn Schezwan Dry Full,ProductUnit,62,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Corn Schezwan Dry,",305,,https://drive.google.com/file/d/1bwO3xj2pB6UJdhnhKUzApWU0inX0Z36L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyCornSchezwanDryFull.jpg,
Crispy Corn Schezwan Dry Half,ProductUnit,63,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Corn Schezwan Dry,",205,,https://drive.google.com/file/d/1V8gnECcjFlaRkk1q79SjCQglEM4mz7Oe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyCornSchezwanDryHalf.jpg,
Crispy Babycorn Mushroom Chilli Garlic Sauce,ProductType,64,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",305,,https://drive.google.com/file/d/13j0ygAIwxkTU60npt0hYee6T9RsF2pND/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyBabycornMushroomChilliGarlicSauce.jpg,
Crispy Babycorn Mushroom Chilli Garlic Sauce Full,ProductUnit,65,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Babycorn Mushroom Chilli Garlic Sauce,",305,,https://drive.google.com/file/d/1FbnegRi8G0xik0bVIn-l6w2T5bBh5TBY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyBabycornMushroomChilliGarlicSauceFull.jpg,
Crispy Babycorn Mushroom Chilli Garlic Sauce Half,ProductUnit,66,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Crispy Babycorn Mushroom Chilli Garlic Sauce,",205,,https://drive.google.com/file/d/16adc0ks64JrwTy_OLUR47IA-q1X03Rhn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/CrispyBabycornMushroomChilliGarlicSauceHalf.jpg,
Stir Fried Vegetables With Chilli Garlic Sauce,ProductType,67,"Inventory,Food,Restaurant,Appetizers,Vegeterian,",300,,https://drive.google.com/file/d/1xm3Pu68IuMN2ZQDDBKsoGQyjiY8JX_od/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StirFriedVegetablesWithChilliGarlicSauce.jpg,
Stir Fried Vegetables With Chilli Garlic Sauce Full,ProductUnit,68,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Stir Fried Vegetables With Chilli Garlic Sauce,",300,,https://drive.google.com/file/d/1SDOhXMUzkVJIk4ZazdThOHjSzwedfZXo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StirFriedVegetablesWithChilliGarlicSauceFull.jpg,
Stir Fried Vegetables With Chilli Garlic Sauce Half,ProductUnit,69,"Inventory,Food,Restaurant,Appetizers,Vegeterian,Stir Fried Vegetables With Chilli Garlic Sauce,",190,,https://drive.google.com/file/d/17NXYgYVIrc3HVD3X4eH8c3fDgtNhjD7s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/StirFriedVegetablesWithChilliGarlicSauceHalf.jpg,
Steamed,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1TrWt9pW8VHmS28f_iYuJVSqdvg4JTP6Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/Steamed.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Steamed,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Steamed,",,,,,
Vegetables Steamed Momos,ProductUnit,4,"Inventory,Food,Restaurant,Steamed,Vegeterian,",140,,https://drive.google.com/file/d/1aN_CmNdty9tKxM6gwAvzXvMkcclw2InX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegetablesPanFriedMomos.jpg,
Vegetables Steamed Momos Full,ProductUnit,5,"Inventory,Food,Restaurant,Steamed,Vegeterian,Vegetables Steamed Momos,",140,,https://drive.google.com/file/d/1wp_HE0zlt7bUGuRD8TTFyJgWeQk-6JI7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegetablesPanFriedMomosFull.jpg,
Vegetables Steamed Momos Half,ProductType,6,"Inventory,Food,Restaurant,Steamed,Vegeterian,Vegetables Steamed Momos,",90,,https://drive.google.com/file/d/1m5_87WQWYspaNO3IPQoDvqY0iuvjb3g5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegetablesPanFriedMomosHalf.jpg,
Vegetables Pan Fried Momos,ProductUnit,7,"Inventory,Food,Restaurant,Steamed,Vegeterian,",150,,https://drive.google.com/file/d/1hj5mza_h7_GBbMd__-vW4Jn-ktk_o1Ks/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegetablesPanFriedMomos.jpg,
Vegetables Pan Fried Momos Full,ProductUnit,8,"Inventory,Food,Restaurant,Steamed,Vegeterian,Vegetables Pan Fried Momos,",150,,https://drive.google.com/file/d/1wp_HE0zlt7bUGuRD8TTFyJgWeQk-6JI7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegetablesPanFriedMomosFull.jpg,
Vegetables Pan Fried Momos Half,ProductType,9,"Inventory,Food,Restaurant,Steamed,Vegeterian,Vegetables Pan Fried Momos,",100,,https://drive.google.com/file/d/1m5_87WQWYspaNO3IPQoDvqY0iuvjb3g5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegetablesPanFriedMomosHalf.jpg,
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,,
Pani Puri Shots,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",55,,https://drive.google.com/file/d/14gyUXJmYKlienGSE47hOO-MKMOZvUZR5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/PaniPuriShots.jpg,75
Bhel Puri,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1P-Q9Lilkl8PB0WZ36_Ergt6NIvBFCcOt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/BhelPuri.jpg,100
Sev Puri,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1LPPPSg6Ya0T8eVKMt0QfE_vwsyPJtLX1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SevPuri.jpg,
Sev Batata Puri,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/18TDEVyaNPnf2r7gp1OlpgGX0t1daInQt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SevBatataPuri.jpg,100
Ragda Patice,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1AirIYj1beOpocKsZmcRwMrS_hI89zYyq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/RagdaPatice.jpg,
Samosa Bhel,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",75,,https://drive.google.com/file/d/1kHe5F2k6Pt31uQoaakWzQSHerVUg_QJc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SamosaBhel.jpg,
Chinese Bhel,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1GPi9hn0ZkUeegyxQKlKo7r_UcsvbSsw4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChineseBhel.jpg,121
Special Bhel,ProductType,11,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1V6u2b1ymDWORoN6moMzYhp09VJBuQJes/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/SpecialBhel.jpg,
Faloodas,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1ot_FKaq2_-pvOpU5nNB568JcGokgLytb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/Faloodas.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Faloodas,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Faloodas,",,,,,
Royal Falooda,ProductType,4,"Inventory,Food,Restaurant,Faloodas,Vegeterian,",145,,https://drive.google.com/file/d/1dvsy_chmp_4sLqHWqfxoCm8BRNmKDVY6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/RoyalFalooda.jpg,160
Kulfi Falooda,ProductType,5,"Inventory,Food,Restaurant,Faloodas,Vegeterian,",145,,https://drive.google.com/file/d/1C1L8NblNoH2ymf9C7ZJkCfmTSSCHBLiZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/KulfiFalooda.jpg,
Kesar Falooda,ProductType,6,"Inventory,Food,Restaurant,Faloodas,Vegeterian,",155,,https://drive.google.com/file/d/1Rdf1V54mloLzYCoEEdjhgLyi_XVKGnbx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/KesarFalooda.jpg,165
