label,nodeType,order,path,price,link,imageLink,description
Malwani Mutton Full Handi,ProductUnit,53,"Inventory,Food,Restaurant,Entree,NonVegeterian,Malwani Mutton Handi,",780,https://drive.google.com/file/d/1Z_FvWPkbwhG2rKS_ZgLNYvXaDjW7QPi9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/MalwaniMuttonFullHandi.jpg,
Chicken Thali,ProductType,54,"Inventory,Food,Restaurant,Entree,NonVegeterian,",280,https://drive.google.com/file/d/1nhaEG3yunb-TgJcnFb7b6qs4tEnpDBO9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenThali.jpg,
Mutton Thali,ProductType,55,"Inventory,Food,Restaurant,Entree,NonVegeterian,",300,https://drive.google.com/file/d/151bS-vc9-aQqX-uAJGrVJSxKUIe1b2PR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonThali.jpg,
Non Veg Sherva Wati,ProductType,56,"Inventory,Food,Restaurant,Entree,NonVegeterian,",30,,,
Non Veg Sherva Plate,ProductType,57,"Inventory,Food,Restaurant,Entree,NonVegeterian,",60,,,
Aakha Dum Murga Tandoor,ProductType,58,"Inventory,Food,Restaurant,Entree,NonVegeterian,",800,https://drive.google.com/file/d/1Y_MeChoP5s_wVt4Re2f_rYuf4HB04Zka/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/AakhaDumMurgaTandoor.jpg,
Aakha Dum Murga Boll,ProductType,59,"Inventory,Food,Restaurant,Entree,NonVegeterian,",800,,,
Chicken Fried Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,NonVegeterian,",160,https://drive.google.com/file/d/1aSDZOExwwXDvxk_RoejlAzSDdSpOMH_a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFriedRice.jpg,
Chicken Triple Fried Rice,ProductType,5,"Inventory,Food,Restaurant,Rice,NonVegeterian,",200,https://drive.google.com/file/d/1CYiKS8dSL4AT4AdqC3xLiKLDV_M1JKST/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTripleFriedRice.jpg,
Chicken Schezwan Rice,ProductType,6,"Inventory,Food,Restaurant,Rice,NonVegeterian,",170,https://drive.google.com/file/d/1qhlBeL0qw1qVJHTfNNlpSjtDE2cMntTk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanRice.jpg,
Egg Fried Rice,ProductType,7,"Inventory,Food,Restaurant,Rice,NonVegeterian,",140,https://drive.google.com/file/d/1uhyQ0c_TMyzzUugTISJHKNkvyHNobqbb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/EggFriedRice.jpg,
